temps;exponential;X_EL;X_ET;X_A;X_local_level;X_local_trend
2027-12-19;-15.122708332988168;36.26;0.02;10;-7.0649999999999995;-0.005
2027-12-20;-15.028325405918807;36.28;0.02;10;-7.07;-0.005
2027-12-21;-15.157365917283586;36.300000000000004;0.02;10;-7.075000000000001;-0.005
2027-12-22;-15.041816153588586;36.32;0.02;10;-7.08;-0.005
2027-12-23;-15.07281688910635;36.34;0.02;10;-7.085000000000001;-0.005
2027-12-24;-15.191689395270224;36.36;0.02;10;-7.09;-0.005
2027-12-25;-15.075123005933296;36.38;0.02;10;-7.095000000000001;-0.005
2027-12-26;-15.023670815846286;36.4;0.02;10;-7.1;-0.005
2027-12-27;-15.145360533301282;36.42;0.02;10;-7.105;-0.005
2027-12-28;-15.153184726889451;36.44;0.02;10;-7.109999999999999;-0.005
2027-12-29;-15.02082733610038;36.46;0.02;10;-7.115;-0.005
2027-12-30;-15.181437845731542;36.480000000000004;0.02;10;-7.120000000000001;-0.005
2027-12-31;-15.070921131052675;36.5;0.02;10;-7.125;-0.005
2028-01-01;-15.109409837474395;36.52;0.02;10;-7.130000000000001;-0.005
2028-01-02;-15.158739749059203;36.54;0.02;10;-7.135;-0.005
2028-01-03;-15.163328080267533;36.56;0.02;10;-7.140000000000001;-0.005
2028-01-04;-15.061899151277462;36.58;0.02;10;-7.145;-0.005
2028-01-05;-15.201611812566957;36.6;0.02;10;-7.15;-0.005
2028-01-06;-15.164008703457814;36.62;0.02;10;-7.154999999999999;-0.005
2028-01-07;-15.208331400853165;36.64;0.02;10;-7.16;-0.005
2028-01-08;-15.149333965824471;36.660000000000004;0.02;10;-7.165000000000001;-0.005
2028-01-09;-15.14703714742475;36.68;0.02;10;-7.17;-0.005
2028-01-10;-15.166069335247938;36.7;0.02;10;-7.175000000000001;-0.005
2028-01-11;-15.205794366911942;36.72;0.02;10;-7.18;-0.005
2028-01-12;-15.257377869978267;36.74;0.02;10;-7.1850000000000005;-0.005
2028-01-13;-15.242439612127711;36.76;0.02;10;-7.1899999999999995;-0.005
2028-01-14;-15.214897253239567;36.78;0.02;10;-7.195;-0.005
2028-01-15;-15.195875176080339;36.800000000000004;0.02;10;-7.200000000000001;-0.005
2028-01-16;-15.308533803948835;36.82;0.02;10;-7.205;-0.005
2028-01-17;-15.277763937490848;36.84;0.02;10;-7.210000000000001;-0.005
2028-01-18;-15.242079328726227;36.86;0.02;10;-7.215;-0.005
2028-01-19;-15.259097126876437;36.88;0.02;10;-7.220000000000001;-0.005
2028-01-20;-15.312827302538274;36.9;0.02;10;-7.225;-0.005
2028-01-21;-15.366537874025354;36.92;0.02;10;-7.23;-0.005
2028-01-22;-15.353800796809798;36.94;0.02;10;-7.234999999999999;-0.005
2028-01-23;-15.384967544354666;36.96;0.02;10;-7.24;-0.005
2028-01-24;-15.439379594558977;36.980000000000004;0.02;10;-7.245000000000001;-0.005
2028-01-25;-15.355126593183405;37.0;0.02;10;-7.25;-0.005
2028-01-26;-15.52607227727421;37.02;0.02;10;-7.255000000000001;-0.005
2028-01-27;-15.394693960393733;37.04;0.02;10;-7.26;-0.005
2028-01-28;-15.468568215614928;37.06;0.02;10;-7.265000000000001;-0.005
2028-01-29;-15.556031901509638;37.08;0.02;10;-7.27;-0.005
2028-01-30;-15.44843258077319;37.1;0.02;10;-7.275;-0.005
2028-01-31;-15.60421961648167;37.12;0.02;10;-7.279999999999999;-0.005
2028-02-01;-15.55309728331031;37.14;0.02;10;-7.285;-0.005
2028-02-02;-15.569731657602038;37.160000000000004;0.02;10;-7.290000000000001;-0.005
2028-02-03;-15.67041956249631;37.18;0.02;10;-7.295;-0.005
2028-02-04;-15.711636973712263;37.2;0.02;10;-7.300000000000001;-0.005
2028-02-05;-15.682134045416849;37.22;0.02;10;-7.305;-0.005
2028-02-06;-15.658269266100762;37.24;0.02;10;-7.3100000000000005;-0.005
2028-02-07;-15.69021647152297;37.26;0.02;10;-7.3149999999999995;-0.005
2028-02-08;-15.67895567728992;37.28;0.02;10;-7.32;-0.005
2028-02-09;-15.772372638700896;37.300000000000004;0.02;10;-7.325000000000001;-0.005
2028-02-10;-15.78060002726029;37.32;0.02;10;-7.33;-0.005
2028-02-11;-15.79012196976827;37.34;0.02;10;-7.335000000000001;-0.005
2028-02-12;-15.86012786850464;37.36;0.02;10;-7.34;-0.005
2028-02-13;-15.866220093808991;37.38;0.02;10;-7.345000000000001;-0.005
2028-02-14;-15.908405139190787;37.4;0.02;10;-7.35;-0.005
2028-02-15;-15.907400843605455;37.42;0.02;10;-7.355;-0.005
2028-02-16;-15.942489316552642;37.44;0.02;10;-7.359999999999999;-0.005
2028-02-17;-16.008253343732278;37.46;0.02;10;-7.365;-0.005
2028-02-18;-16.050493886787166;37.480000000000004;0.02;10;-7.370000000000001;-0.005
2028-02-19;-16.017209002812567;37.5;0.02;10;-7.375;-0.005
2028-02-20;-16.09524629093208;37.52;0.02;10;-7.380000000000001;-0.005
2028-02-21;-16.143743028706965;37.54;0.02;10;-7.385;-0.005
2028-02-22;-16.09960657392331;37.56;0.02;10;-7.390000000000001;-0.005
2028-02-23;-16.19755932229768;37.58;0.02;10;-7.395;-0.005
2028-02-24;-16.198022688087377;37.6;0.02;10;-7.4;-0.005
2028-02-25;-16.324799778358855;37.62;0.02;10;-7.404999999999999;-0.005
2028-02-26;-16.32512840159356;37.64;0.02;10;-7.41;-0.005
2028-02-27;-16.204603860475018;37.660000000000004;0.02;10;-7.415000000000001;-0.005
2028-02-28;-16.31619063058629;37.68;0.02;10;-7.42;-0.005
2028-02-29;-16.33173980944617;37.7;0.02;10;-7.425000000000001;-0.005
2028-03-01;-16.448351655059017;37.72;0.02;10;-7.43;-0.005
2028-03-02;-16.483414601341053;37.74;0.02;10;-7.4350000000000005;-0.005
2028-03-03;-16.5078160234494;37.76;0.02;10;-7.4399999999999995;-0.005
2028-03-04;-16.37120919512654;37.78;0.02;10;-7.445;-0.005
2028-03-05;-16.486068594924582;37.800000000000004;0.02;10;-7.450000000000001;-0.005
2028-03-06;-16.587087619350676;37.82;0.02;10;-7.455;-0.005
2028-03-07;-16.596619329072013;37.84;0.02;10;-7.460000000000001;-0.005
2028-03-08;-16.67807573796052;37.86;0.02;10;-7.465;-0.005
2028-03-09;-16.706560483966648;37.88;0.02;10;-7.470000000000001;-0.005
2028-03-10;-16.754396037459994;37.9;0.02;10;-7.475;-0.005
2028-03-11;-16.7527280766514;37.92;0.02;10;-7.48;-0.005
2028-03-12;-16.781790911373697;37.94;0.02;10;-7.484999999999999;-0.005
2028-03-13;-16.829199869175504;37.96;0.02;10;-7.49;-0.005
2028-03-14;-16.870182363785613;37.980000000000004;0.02;10;-7.495000000000001;-0.005
2028-03-15;-16.83619114953195;38.0;0.02;10;-7.5;-0.005
2028-03-16;-16.953708242613487;38.02;0.02;10;-7.505000000000001;-0.005
2028-03-17;-17.0061791156596;38.04;0.02;10;-7.51;-0.005
2028-03-18;-17.015525810579447;38.06;0.02;10;-7.515000000000001;-0.005
2028-03-19;-17.10126082217039;38.08;0.02;10;-7.52;-0.005
2028-03-20;-17.092122244838237;38.1;0.02;10;-7.525;-0.005
2028-03-21;-17.21637353727792;38.12;0.02;10;-7.529999999999999;-0.005
2028-03-22;-17.20443793935978;38.14;0.02;10;-7.535;-0.005
2028-03-23;-17.187956668663567;38.160000000000004;0.02;10;-7.540000000000001;-0.005
2028-03-24;-17.279727525389397;38.18;0.02;10;-7.545;-0.005
2028-03-25;-17.293177567821203;38.2;0.02;10;-7.550000000000001;-0.005
2028-03-26;-17.311550947043887;38.22;0.02;10;-7.555;-0.005
2028-03-27;-17.330174874896947;38.24;0.02;10;-7.5600000000000005;-0.005
2028-03-28;-17.428997043585568;38.26;0.02;10;-7.5649999999999995;-0.005
2028-03-29;-17.44761436043549;38.28;0.02;10;-7.57;-0.005
2028-03-30;-17.49498194713547;38.300000000000004;0.02;10;-7.575000000000001;-0.005
2028-03-31;-17.58565210372729;38.32;0.02;10;-7.58;-0.005
2028-04-01;-17.571115268102005;38.34;0.02;10;-7.585000000000001;-0.005
2028-04-02;-17.61275928851407;38.36;0.02;10;-7.59;-0.005
2028-04-03;-17.659146736333057;38.38;0.02;10;-7.595000000000001;-0.005
2028-04-04;-17.769645886494324;38.4;0.02;10;-7.6;-0.005
2028-04-05;-17.786318701006643;38.42;0.02;10;-7.605;-0.005
2028-04-06;-17.693332519402404;38.44;0.02;10;-7.609999999999999;-0.005
2028-04-07;-17.78010606252998;38.46;0.02;10;-7.615;-0.005
2028-04-08;-17.837623919122777;38.480000000000004;0.02;10;-7.620000000000001;-0.005
2028-04-09;-17.837717181756446;38.5;0.02;10;-7.625;-0.005
2028-04-10;-17.964947353132388;38.52;0.02;10;-7.630000000000001;-0.005
2028-04-11;-17.96281785000248;38.54;0.02;10;-7.635;-0.005
2028-04-12;-17.94617305554212;38.56;0.02;10;-7.640000000000001;-0.005
2028-04-13;-18.074045924985835;38.58;0.02;10;-7.645;-0.005
2028-04-14;-18.018148332911352;38.6;0.02;10;-7.65;-0.005
2028-04-15;-18.149368324883792;38.62;0.02;10;-7.654999999999999;-0.005
2028-04-16;-18.164502358656897;38.64;0.02;10;-7.66;-0.005
2028-04-17;-18.19959269659989;38.660000000000004;0.02;10;-7.665000000000001;-0.005
2028-04-18;-18.246824676225664;38.68;0.02;10;-7.67;-0.005
2028-04-19;-18.20748723225753;38.7;0.02;10;-7.675000000000001;-0.005
2028-04-20;-18.331698905698897;38.72;0.02;10;-7.68;-0.005
2028-04-21;-18.323343717420535;38.74;0.02;10;-7.6850000000000005;-0.005
2028-04-22;-18.39911747312232;38.76;0.02;10;-7.6899999999999995;-0.005
2028-04-23;-18.395610349706956;38.78;0.02;10;-7.695;-0.005
2028-04-24;-18.39927058251611;38.800000000000004;0.02;10;-7.700000000000001;-0.005
2028-04-25;-18.337734916951135;38.82;0.02;10;-7.705;-0.005
2028-04-26;-18.449470887665125;38.84;0.02;10;-7.710000000000001;-0.005
2028-04-27;-18.56232053266632;38.86;0.02;10;-7.715;-0.005
2028-04-28;-18.626773103456244;38.88;0.02;10;-7.720000000000001;-0.005
2028-04-29;-18.589694204006605;38.9;0.02;10;-7.725;-0.005
2028-04-30;-18.664186979870934;38.92;0.02;10;-7.73;-0.005
2028-05-01;-18.776395546534502;38.94;0.02;10;-7.734999999999999;-0.005
2028-05-02;-18.700041250800172;38.96;0.02;10;-7.74;-0.005
2028-05-03;-18.783728400859296;38.980000000000004;0.02;10;-7.745000000000001;-0.005
2028-05-04;-18.82778530730433;39.0;0.02;10;-7.75;-0.005
2028-05-05;-18.774340072633123;39.02;0.02;10;-7.755000000000001;-0.005
2028-05-06;-18.937455084913566;39.04;0.02;10;-7.76;-0.005
2028-05-07;-18.91585671938327;39.06;0.02;10;-7.765000000000001;-0.005
2028-05-08;-18.95790026639497;39.08;0.02;10;-7.77;-0.005
2028-05-09;-18.9686140120669;39.1;0.02;10;-7.775;-0.005
2028-05-10;-19.0029782468293;39.12;0.02;10;-7.779999999999999;-0.005
2028-05-11;-19.01721539561209;39.14;0.02;10;-7.785;-0.005
2028-05-12;-19.119810478396;39.160000000000004;0.02;10;-7.790000000000001;-0.005
2028-05-13;-19.13258939377622;39.18;0.02;10;-7.795;-0.005
2028-05-14;-19.165058569740026;39.2;0.02;10;-7.800000000000001;-0.005
2028-05-15;-19.159044543691653;39.22;0.02;10;-7.805;-0.005
2028-05-16;-19.13270585549458;39.24;0.02;10;-7.8100000000000005;-0.005
2028-05-17;-19.25764962022824;39.26;0.02;10;-7.8149999999999995;-0.005
2028-05-18;-19.202594314002738;39.28;0.02;10;-7.82;-0.005
2028-05-19;-19.291863819889656;39.300000000000004;0.02;10;-7.825000000000001;-0.005
2028-05-20;-19.384266211010917;39.32;0.02;10;-7.83;-0.005
2028-05-21;-19.3550652422881;39.34;0.02;10;-7.835000000000001;-0.005
2028-05-22;-19.331467579933836;39.36;0.02;10;-7.84;-0.005
2028-05-23;-19.452875694902723;39.38;0.02;10;-7.845000000000001;-0.005
2028-05-24;-19.364200742216042;39.4;0.02;10;-7.85;-0.005
2028-05-25;-19.542860861077543;39.42;0.02;10;-7.855;-0.005
2028-05-26;-19.449075688748756;39.44;0.02;10;-7.859999999999999;-0.005
2028-05-27;-19.502069492703438;39.46;0.02;10;-7.865;-0.005
2028-05-28;-19.47361034759065;39.480000000000004;0.02;10;-7.870000000000001;-0.005
2028-05-29;-19.51974789408715;39.5;0.02;10;-7.875;-0.005
2028-05-30;-19.61462491416805;39.52;0.02;10;-7.880000000000001;-0.005
2028-05-31;-19.662724249325777;39.54;0.02;10;-7.885;-0.005
2028-06-01;-19.649249591937224;39.56;0.02;10;-7.890000000000001;-0.005
2028-06-02;-19.665082038247746;39.58;0.02;10;-7.895;-0.005
2028-06-03;-19.662132117092327;39.6;0.02;10;-7.9;-0.005
2028-06-04;-19.690638808348833;39.62;0.02;10;-7.904999999999999;-0.005
2028-06-05;-19.65251166303223;39.64;0.02;10;-7.91;-0.005
2028-06-06;-19.65356211232373;39.660000000000004;0.02;10;-7.915000000000001;-0.005
2028-06-07;-19.8013645548695;39.68;0.02;10;-7.92;-0.005
2028-06-08;-19.743599876761046;39.7;0.02;10;-7.925000000000001;-0.005
2028-06-09;-19.81322974253481;39.72;0.02;10;-7.93;-0.005
2028-06-10;-19.806514261986663;39.74;0.02;10;-7.9350000000000005;-0.005
2028-06-11;-19.854440679265203;39.76;0.02;10;-7.9399999999999995;-0.005
2028-06-12;-19.810013415847223;39.78;0.02;10;-7.945;-0.005
2028-06-13;-19.78072547837108;39.800000000000004;0.02;10;-7.950000000000001;-0.005
2028-06-14;-19.851860703614832;39.82;0.02;10;-7.955;-0.005
2028-06-15;-19.83831227563815;39.84;0.02;10;-7.960000000000001;-0.005
2028-06-16;-19.859840155256872;39.86;0.02;10;-7.965;-0.005
2028-06-17;-19.919790753666707;39.88;0.02;10;-7.970000000000001;-0.005
2028-06-18;-19.89328811425937;39.9;0.02;10;-7.975;-0.005
2028-06-19;-19.954626535219525;39.92;0.02;10;-7.98;-0.005
2028-06-20;-20.006602117081215;39.94;0.02;10;-7.984999999999999;-0.005
2028-06-21;-19.957436479728795;39.96;0.02;10;-7.99;-0.005
2028-06-22;-20.000947699993286;39.980000000000004;0.02;10;-7.995000000000001;-0.005
2028-06-23;-19.96390301354778;40.0;0.02;10;-8.0;-0.005
2028-06-24;-19.95902301062226;40.02;0.02;10;-8.005;-0.005
2028-06-25;-20.017012246876785;40.04;0.02;10;-8.01;-0.005
2028-06-26;-19.993380123343538;40.06;0.02;10;-8.015;-0.005
2028-06-27;-19.972825871020504;40.08;0.02;10;-8.02;-0.005
2028-06-28;-20.009721764303535;40.1;0.02;10;-8.025;-0.005
2028-06-29;-19.98455243786784;40.12;0.02;10;-8.03;-0.005
2028-06-30;-20.022061236673704;40.14;0.02;10;-8.035;-0.005
2028-07-01;-20.02868980748979;40.160000000000004;0.02;10;-8.040000000000001;-0.005
2028-07-02;-20.001138313631706;40.18;0.02;10;-8.045;-0.005
2028-07-03;-20.02772582964628;40.2;0.02;10;-8.05;-0.005
2028-07-04;-20.026611133497845;40.22;0.02;10;-8.055;-0.005
2028-07-05;-20.06627817763218;40.24;0.02;10;-8.06;-0.005
2028-07-06;-20.05642912904442;40.26;0.02;10;-8.065;-0.005
2028-07-07;-20.010893842273124;40.28;0.02;10;-8.07;-0.005
2028-07-08;-20.024794495045036;40.300000000000004;0.02;10;-8.075000000000001;-0.005
2028-07-09;-20.03271615219026;40.32;0.02;10;-8.08;-0.005
2028-07-10;-20.051658745425467;40.34;0.02;10;-8.085;-0.005
2028-07-11;-20.05886652081891;40.36;0.02;10;-8.09;-0.005
2028-07-12;-19.979681209171236;40.38;0.02;10;-8.095;-0.005
2028-07-13;-20.025273029724577;40.4;0.02;10;-8.1;-0.005
2028-07-14;-20.036526792297003;40.42;0.02;10;-8.105;-0.005
2028-07-15;-20.095486329135994;40.44;0.02;10;-8.11;-0.005
2028-07-16;-20.134207226246886;40.46;0.02;10;-8.115;-0.005
2028-07-17;-19.97084574663698;40.480000000000004;0.02;10;-8.120000000000001;-0.005
2028-07-18;-20.046799026948833;40.5;0.02;10;-8.125;-0.005
2028-07-19;-20.043224445803;40.52;0.02;10;-8.13;-0.005
2028-07-20;-20.04606209156077;40.54;0.02;10;-8.135;-0.005
2028-07-21;-20.115707032334083;40.56;0.02;10;-8.14;-0.005
2028-07-22;-20.019617410728372;40.58;0.02;10;-8.145;-0.005
2028-07-23;-19.93934055290032;40.6;0.02;10;-8.15;-0.005
2028-07-24;-19.995759212925766;40.62;0.02;10;-8.155;-0.005
2028-07-25;-19.97110318063839;40.64;0.02;10;-8.16;-0.005
2028-07-26;-19.96031452202935;40.660000000000004;0.02;10;-8.165000000000001;-0.005
2028-07-27;-20.024095332127708;40.68;0.02;10;-8.17;-0.005
2028-07-28;-20.11216679734126;40.7;0.02;10;-8.175;-0.005
2028-07-29;-19.96837775205197;40.72;0.02;10;-8.18;-0.005
2028-07-30;-19.939043346132866;40.74;0.02;10;-8.185;-0.005
2028-07-31;-19.98938146457641;40.76;0.02;10;-8.19;-0.005
2028-08-01;-19.928730026583956;40.78;0.02;10;-8.195;-0.005
2028-08-02;-19.99787956953829;40.800000000000004;0.02;10;-8.200000000000001;-0.005
2028-08-03;-19.998596139152056;40.82;0.02;10;-8.205;-0.005
2028-08-04;-19.948610220578686;40.84;0.02;10;-8.21;-0.005
2028-08-05;-19.930234069328876;40.86;0.02;10;-8.215;-0.005
2028-08-06;-19.850866910852872;40.88;0.02;10;-8.22;-0.005
2028-08-07;-19.83636833790888;40.9;0.02;10;-8.225;-0.005
2028-08-08;-19.916473291623504;40.92;0.02;10;-8.23;-0.005
2028-08-09;-19.90254453900671;40.94;0.02;10;-8.235;-0.005
2028-08-10;-19.841351424203644;40.96;0.02;10;-8.24;-0.005
2028-08-11;-19.76295373864526;40.980000000000004;0.02;10;-8.245000000000001;-0.005
2028-08-12;-19.780658346246955;41.0;0.02;10;-8.25;-0.005
2028-08-13;-19.63716331819499;41.02;0.02;10;-8.255;-0.005
2028-08-14;-19.732982138292805;41.04;0.02;10;-8.26;-0.005
2028-08-15;-19.763526069823882;41.06;0.02;10;-8.265;-0.005
2028-08-16;-19.675164428273007;41.08;0.02;10;-8.27;-0.005
2028-08-17;-19.67794300951366;41.1;0.02;10;-8.275;-0.005
2028-08-18;-19.637766398885333;41.12;0.02;10;-8.28;-0.005
2028-08-19;-19.582474162495842;41.14;0.02;10;-8.285;-0.005
2028-08-20;-19.637457395184903;41.160000000000004;0.02;10;-8.290000000000001;-0.005
2028-08-21;-19.52354240442157;41.18;0.02;10;-8.295;-0.005
2028-08-22;-19.6016057290411;41.2;0.02;10;-8.3;-0.005
2028-08-23;-19.54502156414557;41.22;0.02;10;-8.305;-0.005
2028-08-24;-19.49862175104765;41.24;0.02;10;-8.31;-0.005
2028-08-25;-19.46900994674814;41.26;0.02;10;-8.315;-0.005
2028-08-26;-19.533609050457045;41.28;0.02;10;-8.32;-0.005
2028-08-27;-19.42113681467349;41.300000000000004;0.02;10;-8.325000000000001;-0.005
2028-08-28;-19.45824390878697;41.32;0.02;10;-8.33;-0.005
2028-08-29;-19.35841977702038;41.34;0.02;10;-8.335;-0.005
2028-08-30;-19.385362307631432;41.36;0.02;10;-8.34;-0.005
2028-08-31;-19.355728304341238;41.38;0.02;10;-8.345;-0.005
2028-09-01;-19.34757035780421;41.4;0.02;10;-8.35;-0.005
2028-09-02;-19.31379443684069;41.42;0.02;10;-8.355;-0.005
2028-09-03;-19.27455729603338;41.44;0.02;10;-8.36;-0.005
2028-09-04;-19.340646454141567;41.46;0.02;10;-8.365;-0.005
2028-09-05;-19.212057955972845;41.480000000000004;0.02;10;-8.370000000000001;-0.005
2028-09-06;-19.16890561453434;41.5;0.02;10;-8.375;-0.005
2028-09-07;-19.154180877708733;41.52;0.02;10;-8.38;-0.005
2028-09-08;-19.0984762280146;41.54;0.02;10;-8.385;-0.005
2028-09-09;-19.193305430074446;41.56;0.02;10;-8.39;-0.005
2028-09-10;-19.126986941525352;41.58;0.02;10;-8.395;-0.005
2028-09-11;-19.096237360315136;41.6;0.02;10;-8.4;-0.005
2028-09-12;-19.08454952317268;41.62;0.02;10;-8.405;-0.005
2028-09-13;-18.968366615093373;41.64;0.02;10;-8.41;-0.005
2028-09-14;-19.05664361633961;41.660000000000004;0.02;10;-8.415000000000001;-0.005
2028-09-15;-18.960850752669064;41.68;0.02;10;-8.42;-0.005
2028-09-16;-18.91668856317324;41.7;0.02;10;-8.425;-0.005
2028-09-17;-18.92562393124976;41.72;0.02;10;-8.43;-0.005
2028-09-18;-18.87007908632218;41.74;0.02;10;-8.435;-0.005
2028-09-19;-18.821099341884405;41.76;0.02;10;-8.44;-0.005
2028-09-20;-18.855283197691254;41.78;0.02;10;-8.445;-0.005
2028-09-21;-18.84006066934466;41.800000000000004;0.02;10;-8.450000000000001;-0.005
2028-09-22;-18.72133445577903;41.82;0.02;10;-8.455;-0.005
2028-09-23;-18.667198744624784;41.84;0.02;10;-8.46;-0.005
2028-09-24;-18.655944647337215;41.86;0.02;10;-8.465;-0.005
2028-09-25;-18.642421361840377;41.88;0.02;10;-8.47;-0.005
2028-09-26;-18.63861463462664;41.9;0.02;10;-8.475;-0.005
2028-09-27;-18.6076380921271;41.92;0.02;10;-8.48;-0.005
2028-09-28;-18.54444609310474;41.94;0.02;10;-8.485;-0.005
2028-09-29;-18.553034779751442;41.96;0.02;10;-8.49;-0.005
2028-09-30;-18.45278989293859;41.980000000000004;0.02;10;-8.495000000000001;-0.005
2028-10-01;-18.485479797142155;42.0;0.02;10;-8.5;-0.005
2028-10-02;-18.516899224738633;42.02;0.02;10;-8.505;-0.005
2028-10-03;-18.478816983207842;42.04;0.02;10;-8.51;-0.005
2028-10-04;-18.4130026916188;42.06;0.02;10;-8.515;-0.005
2028-10-05;-18.36306064132939;42.08;0.02;10;-8.52;-0.005
2028-10-06;-18.253253120482682;42.1;0.02;10;-8.525;-0.005
2028-10-07;-18.33063259744675;42.12;0.02;10;-8.53;-0.005
2028-10-08;-18.363495162894488;42.14;0.02;10;-8.535;-0.005
2028-10-09;-18.2557442972523;42.160000000000004;0.02;10;-8.540000000000001;-0.005
2028-10-10;-18.25164211677663;42.18;0.02;10;-8.545;-0.005
2028-10-11;-18.257889658569447;42.2;0.02;10;-8.55;-0.005
2028-10-12;-18.211742926436994;42.22;0.02;10;-8.555;-0.005
2028-10-13;-18.131619536034517;42.24;0.02;10;-8.56;-0.005
2028-10-14;-18.13430423689101;42.26;0.02;10;-8.565;-0.005
2028-10-15;-18.1243284745997;42.28;0.02;10;-8.57;-0.005
2028-10-16;-18.066088076383984;42.300000000000004;0.02;10;-8.575000000000001;-0.005
2028-10-17;-18.026276514433498;42.32;0.02;10;-8.58;-0.005
2028-10-18;-17.990790639104098;42.34;0.02;10;-8.585;-0.005
2028-10-19;-18.06013084447094;42.36;0.02;10;-8.59;-0.005
2028-10-20;-17.907497768626772;42.38;0.02;10;-8.595;-0.005
2028-10-21;-18.00721193861299;42.4;0.02;10;-8.6;-0.005
2028-10-22;-17.91488873572535;42.42;0.02;10;-8.605;-0.005
2028-10-23;-17.798027657222868;42.44;0.02;10;-8.61;-0.005
2028-10-24;-17.845634145228328;42.46;0.02;10;-8.615;-0.005
2028-10-25;-17.85157249298637;42.480000000000004;0.02;10;-8.620000000000001;-0.005
2028-10-26;-17.884994377744306;42.5;0.02;10;-8.625;-0.005
2028-10-27;-17.78004165254304;42.52;0.02;10;-8.63;-0.005
2028-10-28;-17.638101552291317;42.54;0.02;10;-8.635;-0.005
2028-10-29;-17.731919330582308;42.56;0.02;10;-8.64;-0.005
2028-10-30;-17.675773318198686;42.58;0.02;10;-8.645;-0.005
2028-10-31;-17.67716074960814;42.6;0.02;10;-8.65;-0.005
2028-11-01;-17.61874216233594;42.62;0.02;10;-8.655;-0.005
2028-11-02;-17.637456334650174;42.64;0.02;10;-8.66;-0.005
2028-11-03;-17.586627833478676;42.660000000000004;0.02;10;-8.665000000000001;-0.005
2028-11-04;-17.645407908471007;42.68;0.02;10;-8.67;-0.005
2028-11-05;-17.532250112548624;42.7;0.02;10;-8.675;-0.005
2028-11-06;-17.60340385263681;42.72;0.02;10;-8.68;-0.005
2028-11-07;-17.506735156854646;42.74;0.02;10;-8.685;-0.005
2028-11-08;-17.542222253767456;42.76;0.02;10;-8.69;-0.005
2028-11-09;-17.462641423258034;42.78;0.02;10;-8.695;-0.005
2028-11-10;-17.391540706961614;42.800000000000004;0.02;10;-8.700000000000001;-0.005
2028-11-11;-17.395746914568697;42.82;0.02;10;-8.705;-0.005
2028-11-12;-17.44338900676911;42.84;0.02;10;-8.71;-0.005
2028-11-13;-17.36021580479524;42.86;0.02;10;-8.715;-0.005
2028-11-14;-17.36377982773235;42.88;0.02;10;-8.72;-0.005
2028-11-15;-17.303261990191523;42.9;0.02;10;-8.725;-0.005
2028-11-16;-17.30691879459941;42.92;0.02;10;-8.73;-0.005
2028-11-17;-17.338483317611207;42.94;0.02;10;-8.735;-0.005
2028-11-18;-17.301140084130893;42.96;0.02;10;-8.74;-0.005
2028-11-19;-17.21230294904882;42.980000000000004;0.02;10;-8.745000000000001;-0.005
2028-11-20;-17.28590657213418;43.0;0.02;10;-8.75;-0.005
2028-11-21;-17.147173728870825;43.02;0.02;10;-8.755;-0.005
2028-11-22;-17.164884971761182;43.04;0.02;10;-8.76;-0.005
2028-11-23;-17.16677883547738;43.06;0.02;10;-8.765;-0.005
2028-11-24;-17.280909321769023;43.08;0.02;10;-8.77;-0.005
2028-11-25;-17.14824086288678;43.1;0.02;10;-8.775;-0.005
2028-11-26;-17.197550747248705;43.12;0.02;10;-8.78;-0.005
2028-11-27;-17.064183894853777;43.14;0.02;10;-8.785;-0.005
2028-11-28;-17.119519700949688;43.160000000000004;0.02;10;-8.790000000000001;-0.005
2028-11-29;-17.013348852413444;43.18;0.02;10;-8.795;-0.005
2028-11-30;-17.112923675897513;43.2;0.02;10;-8.8;-0.005
2028-12-01;-16.983400409567523;43.22;0.02;10;-8.805;-0.005
2028-12-02;-17.008446988783035;43.24;0.02;10;-8.81;-0.005
2028-12-03;-17.03043079595276;43.26;0.02;10;-8.815;-0.005
2028-12-04;-17.133165556682783;43.28;0.02;10;-8.82;-0.005
2028-12-05;-16.988195080193712;43.300000000000004;0.02;10;-8.825000000000001;-0.005
2028-12-06;-16.968669072067726;43.32;0.02;10;-8.83;-0.005
2028-12-07;-17.01490391774623;43.34;0.02;10;-8.835;-0.005
2028-12-08;-16.962560330798645;43.36;0.02;10;-8.84;-0.005
2028-12-09;-17.07686361875255;43.38;0.02;10;-8.845;-0.005
2028-12-10;-16.95639492832995;43.4;0.02;10;-8.85;-0.005
2028-12-11;-16.90726720725425;43.42;0.02;10;-8.855;-0.005
2028-12-12;-16.945320963050143;43.44;0.02;10;-8.86;-0.005
2028-12-13;-16.979805018810314;43.46;0.02;10;-8.865;-0.005
2028-12-14;-16.910349506231913;43.480000000000004;0.02;10;-8.870000000000001;-0.005
2028-12-15;-17.00035869970369;43.5;0.02;10;-8.875;-0.005
2028-12-16;-17.05174502981439;43.52;0.02;10;-8.88;-0.005
2028-12-17;-16.8561881079467;43.54;0.02;10;-8.885;-0.005
2028-12-18;-16.87448615679389;43.56;0.02;10;-8.89;-0.005
2028-12-19;-16.97464887894165;43.58;0.02;10;-8.895;-0.005
2028-12-20;-16.91508660153231;43.6;0.02;10;-8.9;-0.005
2028-12-21;-16.89118015346689;43.62;0.02;10;-8.905;-0.005
2028-12-22;-17.028851663621055;43.64;0.02;10;-8.91;-0.005
