LTd_history,MP_history,anm_type,p_anm
"[-6.72549406706173e-05, -7.058980560583516e-05, -7.215444182059397e-05, -6.491393770353699e-05, -7.010483027595608e-05, -6.8791137709334e-05, -0.00017447811639741305, -0.00021217761585313932, 4.2147607280275845e-05]","[2.287867929646047, 2.4716052389085585, 2.5382049632766646, 2.532734135580793, 2.472953526946056, 2.4789076680271296, 3.152942085549225, 3.268863839874328, 2.741990516115967]",1,0.002185266966559803
"[-5.883985379774542e-05, -6.72549406706173e-05, -7.058980560583516e-05, -6.853859271644204e-05, -6.230505927635441e-05, -6.467306249048786e-05, -0.00016891832451173657, -0.0002115023364477797, 4.808556717942455e-05]","[2.2596569857680886, 2.287867929646047, 2.4716052389085585, 2.55027406055297, 2.5331386526733555, 2.506581292893536, 3.138096010604607, 3.2902939221136935, 2.453310239766804]",1,0.0021781291385289388
"[-4.648212147156319e-05, -5.883985379774542e-05, -6.72549406706173e-05, -7.215444182059397e-05, -5.4504798535052825e-05, -6.323751892575707e-05, -0.00016542162719351505, -0.00021666409019405403, 5.454724242497766e-05]","[2.329578327752192, 2.2596569857680886, 2.287867929646047, 2.5382049632766646, 2.515131516554155, 2.4796376007097845, 3.106840709388455, 3.2927393114153016, 2.420048263323445]",1,0.0023007806414711866
"[-3.973936299329862e-05, -4.648212147156319e-05, -5.883985379774542e-05, -7.058980560583516e-05, -5.224751125827403e-05, -6.951669241858192e-05, -0.0001592611354331836, -0.00022512828300958056, 4.458444960616992e-05]","[2.267251476277004, 2.329578327752192, 2.2596569857680886, 2.4716052389085585, 2.517144888068959, 2.5406622915075983, 3.0906273659931367, 3.286314963810604, 2.4629326619446155]",1,0.002449916845336896
"[-4.362876965872271e-05, -3.973936299329862e-05, -4.648212147156319e-05, -6.72549406706173e-05, -6.491393770353699e-05, -7.56939432406237e-05, -0.00014887486860524544, -0.0002390849577172623, 3.959689282121837e-05]","[2.3052799315187245, 2.267251476277004, 2.329578327752192, 2.287867929646047, 2.532734135580793, 2.5438134754599484, 3.094441748641536, 3.256069631884823, 2.4632111923143216]",1,0.002546142463368261
"[-5.20915421137679e-05, -4.362876965872271e-05, -3.973936299329862e-05, -5.883985379774542e-05, -6.853859271644204e-05, -7.847195793729942e-05, -0.00013659116077334086, -0.0002465460073108164, 2.8060656911815288e-05]","[2.349301795065522, 2.3052799315187245, 2.267251476277004, 2.2596569857680886, 2.55027406055297, 2.476368791014577, 3.0906289047707323, 3.2561198923965726, 2.443255540062524]",1,0.002581593371861537
"[-5.86753545964339e-05, -5.20915421137679e-05, -4.362876965872271e-05, -4.648212147156319e-05, -7.215444182059397e-05, -8.137574935358935e-05, -0.000125202288044748, -0.0002573844994450478, 1.2840871026443691e-05]","[2.35501296084603, 2.349301795065522, 2.3052799315187245, 2.329578327752192, 2.5382049632766646, 2.4411651564542804, 3.0737232152431773, 3.244583207692553, 2.5919917494249063]",1,0.0029709390258309226
"[-6.227144352139108e-05, -5.86753545964339e-05, -5.20915421137679e-05, -3.973936299329862e-05, -7.058980560583516e-05, -7.376723861711932e-05, -0.00011524531520399158, -0.00026217395230945697, 2.2557171300402785e-07]","[2.389042427561862, 2.35501296084603, 2.349301795065522, 2.267251476277004, 2.4716052389085585, 2.4621104674678143, 3.065826514742013, 3.237629311583682, 2.7279723203820945]",1,0.003260731420892027
"[-7.515942334894804e-05, -6.227144352139108e-05, -5.86753545964339e-05, -4.362876965872271e-05, -6.72549406706173e-05, -7.010483027595608e-05, -0.0001067656738267189, -0.000262571761528316, -1.0131009974174674e-06]","[2.4657566354226277, 2.389042427561862, 2.35501296084603, 2.3052799315187245, 2.287867929646047, 2.472953526946056, 3.069164886464811, 3.1990220679959727, 2.721912803485388]",1,0.0035762883458168343
"[-8.596729419197487e-05, -7.515942334894804e-05, -6.227144352139108e-05, -5.20915421137679e-05, -5.883985379774542e-05, -6.230505927635441e-05, -0.00010418063298579182, -0.00025845696731379656, 4.724914336635895e-06]","[2.522616273989396, 2.4657566354226277, 2.389042427561862, 2.349301795065522, 2.2596569857680886, 2.5331386526733555, 3.0708352462830493, 3.16799098282533, 2.721527774013589]",1,0.003801576067675742
"[-9.557227140817076e-05, -8.596729419197487e-05, -7.515942334894804e-05, -5.86753545964339e-05, -4.648212147156319e-05, -5.4504798535052825e-05, -0.0001035460634294336, -0.0002501400994608793, 4.615787640063048e-06]","[2.5634961470951074, 2.522616273989396, 2.4657566354226277, 2.35501296084603, 2.329578327752192, 2.515131516554155, 3.070877344759239, 3.173143409184253, 2.6451185309131287]",1,0.003985301308720125
"[-0.00010258321682781435, -9.557227140817076e-05, -8.596729419197487e-05, -6.227144352139108e-05, -3.973936299329862e-05, -5.224751125827403e-05, -0.00010504545220268436, -0.00024397601377758907, 1.2177282760177795e-06]","[2.5588107311758206, 2.5634961470951074, 2.522616273989396, 2.389042427561862, 2.267251476277004, 2.517144888068959, 3.0287574564382758, 3.190816080608739, 2.660560503838383]",1,0.004002800245114208
"[-0.00010778503940025887, -0.00010258321682781435, -9.557227140817076e-05, -7.515942334894804e-05, -4.362876965872271e-05, -6.491393770353699e-05, -0.00010143616577880298, -0.00023965222619301953, -1.6389394325016973e-05]","[2.5280041749524482, 2.5588107311758206, 2.5634961470951074, 2.4657566354226277, 2.3052799315187245, 2.532734135580793, 3.018201251386572, 3.1776750103398124, 2.7968955562574185]",1,0.003653534444370049
"[-0.00011007900352563508, -0.00010778503940025887, -0.00010258321682781435, -8.596729419197487e-05, -5.20915421137679e-05, -6.853859271644204e-05, -9.644348698164639e-05, -0.0002472232272339856, -2.6792581829918026e-05]","[2.525048610748566, 2.5280041749524482, 2.5588107311758206, 2.522616273989396, 2.349301795065522, 2.55027406055297, 2.905918834719598, 3.175379136627418, 2.811888166100929]",1,0.0039389934449707755
"[-0.00010649514157388203, -0.00011007900352563508, -0.00010778503940025887, -9.557227140817076e-05, -5.86753545964339e-05, -7.215444182059397e-05, -8.369606760144569e-05, -0.00025613421929445226, -3.236825371143607e-05]","[2.5775254642730374, 2.525048610748566, 2.5280041749524482, 2.5634961470951074, 2.35501296084603, 2.5382049632766646, 2.742396600054413, 3.2096788918150074, 2.787248921462045]",1,0.004204572797922883
"[-0.0001087070944710811, -0.00010649514157388203, -0.00011007900352563508, -0.00010258321682781435, -6.227144352139108e-05, -7.058980560583516e-05, -7.179223841686586e-05, -0.0002605113805628095, -3.514855057942893e-05]","[2.5032224683087843, 2.5775254642730374, 2.525048610748566, 2.5588107311758206, 2.389042427561862, 2.4716052389085585, 2.5752046330984157, 3.2041306947703165, 2.765137835695011]",1,0.0038875728120289304
"[-0.00011285934384148801, -0.0001087070944710811, -0.00010649514157388203, -0.00010778503940025887, -7.515942334894804e-05, -6.72549406706173e-05, -6.8791137709334e-05, -0.00026365176126357664, -3.858979225986009e-05]","[2.4071054840310557, 2.5032224683087843, 2.5775254642730374, 2.5280041749524482, 2.4657566354226277, 2.287867929646047, 2.4789076680271296, 3.2049574694150156, 2.800980984368789]",1,0.0028486541590436055
"[-0.00011086817708231669, -0.00011285934384148801, -0.0001087070944710811, -0.00011007900352563508, -8.596729419197487e-05, -5.883985379774542e-05, -6.467306249048786e-05, -0.0002617108954156537, -4.3651509953111456e-05]","[2.402808255045754, 2.4071054840310557, 2.5032224683087843, 2.525048610748566, 2.522616273989396, 2.2596569857680886, 2.506581292893536, 3.2048697855711255, 2.808430287963046]",1,0.003041742182588262
"[-9.412664049218898e-05, -0.00011086817708231669, -0.00011285934384148801, -0.00010649514157388203, -9.557227140817076e-05, -4.648212147156319e-05, -6.323751892575707e-05, -0.00025348176480659713, -4.628446712704763e-05]","[2.5487752082505684, 2.402808255045754, 2.4071054840310557, 2.5775254642730374, 2.5634961470951074, 2.329578327752192, 2.4796376007097845, 3.222186881573879, 2.8119997941812533]",1,0.002356677206522159
"[-8.929275276552851e-05, -9.412664049218898e-05, -0.00011086817708231669, -0.0001087070944710811, -0.00010258321682781435, -3.973936299329862e-05, -6.951669241858192e-05, -0.0002453925612740068, -4.250626472885053e-05]","[2.5239647111089685, 2.5487752082505684, 2.402808255045754, 2.5032224683087843, 2.5588107311758206, 2.267251476277004, 2.5406622915075983, 3.3030927608621337, 2.8023701596712574]",1,0.0027044484728804587
"[-7.081507705640475e-05, -8.929275276552851e-05, -9.412664049218898e-05, -0.00011285934384148801, -0.00010778503940025887, -4.362876965872271e-05, -7.56939432406237e-05, -0.0002427982491855328, -3.943537687947815e-05]","[2.567557907452247, 2.5239647111089685, 2.5487752082505684, 2.4071054840310557, 2.5280041749524482, 2.3052799315187245, 2.5438134754599484, 3.2162065629067165, 2.82657035140524]",1,0.0023160644421559846
"[-7.099705629956497e-05, -7.081507705640475e-05, -8.929275276552851e-05, -0.00011086817708231669, -0.00011007900352563508, -5.20915421137679e-05, -7.847195793729942e-05, -0.00024811092116084016, -3.828408209920139e-05]","[2.5590124090031696, 2.567557907452247, 2.5239647111089685, 2.402808255045754, 2.525048610748566, 2.349301795065522, 2.476368791014577, 3.190631401520335, 2.8410138766538773]",1,0.0026305612732660517
"[-5.925942410361372e-05, -7.099705629956497e-05, -7.081507705640475e-05, -9.412664049218898e-05, -0.00010649514157388203, -5.86753545964339e-05, -8.137574935358935e-05, -0.0002426953557527071, -3.365336891150372e-05]","[2.570279308523473, 2.5590124090031696, 2.567557907452247, 2.5487752082505684, 2.5775254642730374, 2.35501296084603, 2.4411651564542804, 3.105765842383911, 2.8150285303718148]",1,0.002675360900699445
"[-6.393135057306813e-05, -5.925942410361372e-05, -7.099705629956497e-05, -8.929275276552851e-05, -0.0001087070944710811, -6.227144352139108e-05, -7.376723861711932e-05, -0.00024298127714318828, -3.62415713253332e-05]","[2.58617867277671, 2.570279308523473, 2.5590124090031696, 2.5239647111089685, 2.5032224683087843, 2.389042427561862, 2.4621104674678143, 3.0339045190040257, 2.8097396528498555]",1,0.0027662680147788636
"[-6.711151883058037e-05, -6.393135057306813e-05, -5.925942410361372e-05, -7.081507705640475e-05, -0.00011285934384148801, -7.515942334894804e-05, -7.010483027595608e-05, -0.0002445379249420665, -3.64298634110359e-05]","[2.6041849842166007, 2.58617867277671, 2.570279308523473, 2.567557907452247, 2.4071054840310557, 2.4657566354226277, 2.472953526946056, 3.059805552651232, 2.842246003605111]",1,0.0028210765021684245
"[-7.094686604209068e-05, -6.711151883058037e-05, -6.393135057306813e-05, -7.099705629956497e-05, -0.00011086817708231669, -8.596729419197487e-05, -6.230505927635441e-05, -0.00025099832819679385, -3.250769466836621e-05]","[2.6479514002336213, 2.6041849842166007, 2.58617867277671, 2.5590124090031696, 2.402808255045754, 2.522616273989396, 2.5331386526733555, 3.0536588575212815, 2.8589926927347142]",1,0.0029388917337520378
"[-7.393478745165206e-05, -7.094686604209068e-05, -6.711151883058037e-05, -5.925942410361372e-05, -9.412664049218898e-05, -9.557227140817076e-05, -5.4504798535052825e-05, -0.00024574071976283266, -2.4353686951911773e-05]","[2.676231616946285, 2.6479514002336213, 2.6041849842166007, 2.570279308523473, 2.5487752082505684, 2.5634961470951074, 2.515131516554155, 3.046532333431012, 2.823727397253767]",1,0.0029223461734622933
"[-7.812453741933252e-05, -7.393478745165206e-05, -7.094686604209068e-05, -6.393135057306813e-05, -8.929275276552851e-05, -0.00010258321682781435, -5.224751125827403e-05, -0.0002380034144068885, -2.2036288466135473e-05]","[2.7274752427183757, 2.676231616946285, 2.6479514002336213, 2.58617867277671, 2.5239647111089685, 2.5588107311758206, 2.517144888068959, 3.1092220644717323, 2.83071258601665]",1,0.0034078861452745382
"[-7.945829045958483e-05, -7.812453741933252e-05, -7.393478745165206e-05, -6.711151883058037e-05, -7.081507705640475e-05, -0.00010778503940025887, -6.491393770353699e-05, -0.0002250636139228831, -2.4492448636375217e-05]","[2.758384802573308, 2.7274752427183757, 2.676231616946285, 2.6041849842166007, 2.567557907452247, 2.5280041749524482, 2.532734135580793, 3.164697768062324, 2.7925581409152542]",1,0.0029609089626256705
"[-8.998631485079375e-05, -7.945829045958483e-05, -7.812453741933252e-05, -7.094686604209068e-05, -7.099705629956497e-05, -0.00011007900352563508, -6.853859271644204e-05, -0.00021592702158824945, -1.3238517522769474e-05]","[2.7449498878357317, 2.758384802573308, 2.7274752427183757, 2.6479514002336213, 2.5590124090031696, 2.525048610748566, 2.55027406055297, 3.165734443662275, 2.805506264018906]",1,0.002492947007615799
"[-8.564509549133874e-05, -8.998631485079375e-05, -7.945829045958483e-05, -7.393478745165206e-05, -5.925942410361372e-05, -0.00010649514157388203, -7.215444182059397e-05, -0.00020377224091978194, -1.0314647398438653e-05]","[2.7774203459840243, 2.7449498878357317, 2.758384802573308, 2.676231616946285, 2.570279308523473, 2.5775254642730374, 2.5382049632766646, 3.169358042047319, 2.793540838519643]",1,0.0023062902413362014
"[-7.25043081152408e-05, -8.564509549133874e-05, -8.998631485079375e-05, -7.812453741933252e-05, -6.393135057306813e-05, -0.0001087070944710811, -7.058980560583516e-05, -0.00018758593087837833, -1.9115733610785915e-05]","[2.780449613525132, 2.7774203459840243, 2.7449498878357317, 2.7274752427183757, 2.58617867277671, 2.5032224683087843, 2.4716052389085585, 3.1430787192612635, 2.804685374983528]",1,0.00229760442632245
"[-5.9646187111074936e-05, -7.25043081152408e-05, -8.564509549133874e-05, -7.945829045958483e-05, -6.711151883058037e-05, -0.00011285934384148801, -6.72549406706173e-05, -0.00017447811639741305, -2.6302330065024655e-05]","[2.73248943684657, 2.780449613525132, 2.7774203459840243, 2.758384802573308, 2.6041849842166007, 2.4071054840310557, 2.287867929646047, 3.152942085549225, 2.725786183871312]",1,0.0022042321643289823
"[-5.2419098581620095e-05, -5.9646187111074936e-05, -7.25043081152408e-05, -8.998631485079375e-05, -7.094686604209068e-05, -0.00011086817708231669, -5.883985379774542e-05, -0.00016891832451173657, -3.669756864587523e-05]","[2.713186538836703, 2.73248943684657, 2.780449613525132, 2.7449498878357317, 2.6479514002336213, 2.402808255045754, 2.2596569857680886, 3.138096010604607, 2.761173780595749]",1,0.0023051135298091754
"[-4.455596134303096e-05, -5.2419098581620095e-05, -5.9646187111074936e-05, -8.564509549133874e-05, -7.393478745165206e-05, -9.412664049218898e-05, -4.648212147156319e-05, -0.00016542162719351505, -5.4125877299197116e-05]","[2.713156245235058, 2.713186538836703, 2.73248943684657, 2.7774203459840243, 2.676231616946285, 2.5487752082505684, 2.329578327752192, 3.106840709388455, 2.8232828990246865]",1,0.0022305227027902995
"[-4.551229809045944e-05, -4.455596134303096e-05, -5.2419098581620095e-05, -7.25043081152408e-05, -7.812453741933252e-05, -8.929275276552851e-05, -3.973936299329862e-05, -0.0001592611354331836, -6.267561078473258e-05]","[2.7225556274015896, 2.713156245235058, 2.713186538836703, 2.780449613525132, 2.7274752427183757, 2.5239647111089685, 2.267251476277004, 3.0906273659931367, 2.83100199541096]",1,0.0023027902854116976
"[-4.228082662984648e-05, -4.551229809045944e-05, -4.455596134303096e-05, -5.9646187111074936e-05, -7.945829045958483e-05, -7.081507705640475e-05, -4.362876965872271e-05, -0.00014887486860524544, -6.649904373825458e-05]","[2.733622995869365, 2.7225556274015896, 2.713156245235058, 2.73248943684657, 2.758384802573308, 2.567557907452247, 2.3052799315187245, 3.094441748641536, 2.8071541247188145]",1,0.0022952966755011295
"[-4.440609818045822e-05, -4.228082662984648e-05, -4.551229809045944e-05, -5.2419098581620095e-05, -8.998631485079375e-05, -7.099705629956497e-05, -5.20915421137679e-05, -0.00013659116077334086, -7.22013956758716e-05]","[2.792562176907903, 2.733622995869365, 2.7225556274015896, 2.713186538836703, 2.7449498878357317, 2.5590124090031696, 2.349301795065522, 3.0906289047707323, 2.8142971935865146]",1,0.0022519598121253973
"[-4.499950031889845e-05, -4.440609818045822e-05, -4.228082662984648e-05, -4.455596134303096e-05, -8.564509549133874e-05, -5.925942410361372e-05, -5.86753545964339e-05, -0.000125202288044748, -7.522220813293468e-05]","[2.8130367347568224, 2.792562176907903, 2.733622995869365, 2.713156245235058, 2.7774203459840243, 2.570279308523473, 2.35501296084603, 3.0737232152431773, 2.803507613399807]",1,0.0022174664436267325
